Order_ID,Order_Date,Region,City,Product_Category,Product_Name,Sales,Cost,Profit,Discount,Customer_Satisfaction,Delivery_Days,Customer_Age,Customer_Segment
ORD00728,2025-02-27,West,Ibadan,Electronics,Electronics Item 10,777.71,559.95,152.53,14.0,3.4,4.8,32,Consumer
ORD00729,2025-06-29,North,Kaduna,Furniture,Furniture Item 14,1356.25,1193.5,86.03,9.4,4.3,3.6,21,Consumer
ORD00730,2025-08-15,East,Owerri,Office Supplies,Office Supplies Item 3,462.03,314.18,113.74,12.3,4.0,6.3,54,Corporate
ORD00731,2025-10-18,West,Ibadan,Office Supplies,Office Supplies Item 8,417.94,284.2,115.0,7.5,4.1,4.8,48,Consumer
ORD00732,2025-05-20,North,Kano,Electronics,Electronics Item 9,963.6,693.79,206.4,11.0,5.0,3.4,24,Consumer
ORD00733,2025-05-02,North,Kaduna,Electronics,Electronics Item 8,1078.74,776.69,259.1,6.6,3.7,5.0,26,Consumer
ORD00734,2025-01-19,South,Uyo,Office Supplies,Office Supplies Item 4,440.11,299.27,87.21,20.3,3.3,8.2,45,Consumer
ORD00735,2025-02-06,West,Ibadan,Office Supplies,Office Supplies Item 14,417.8,284.1,115.95,7.1,4.2,4.2,39,Consumer
ORD00736,2025-09-14,North,Kano,Office Supplies,Office Supplies Item 11,455.79,309.94,111.44,12.6,4.7,4.6,35,Corporate
ORD00737,2025-11-10,East,Owerri,Office Supplies,Office Supplies Item 9,449.77,305.85,125.8,6.7,4.0,3.8,63,Corporate
ORD00738,2025-12-05,East,Owerri,Office Supplies,Office Supplies Item 6,426.67,290.14,101.61,13.6,4.1,6.0,22,Corporate
ORD00739,2025-12-31,South,Port Harcourt,Furniture,Furniture Item 5,1854.35,1631.83,-27.56,22.5,3.3,7.4,50,Corporate
ORD00740,2025-02-16,East,Owerri,Furniture,Furniture Item 12,1893.1,1665.93,96.93,11.5,4.7,4.2,23,Consumer
ORD00741,2025-02-10,South,Uyo,Furniture,Furniture Item 14,1952.27,1718.0,-72.47,26.2,3.1,7.3,32,Consumer
ORD00742,2025-08-30,South,Uyo,Electronics,Electronics Item 1,1337.27,962.84,241.18,16.6,3.1,6.2,47,Consumer
ORD00743,2025-01-22,West,Ibadan,Electronics,Electronics Item 13,1034.32,744.71,211.0,12.7,3.5,4.0,41,Corporate
ORD00744,2025-11-21,South,Uyo,Office Supplies,Office Supplies Item 12,621.77,422.81,116.79,22.0,3.6,7.6,55,Consumer
ORD00745,2025-07-15,West,Lagos,Office Supplies,Office Supplies Item 4,438.58,298.23,122.82,6.7,3.9,4.9,31,Corporate
ORD00746,2025-01-26,North,Kaduna,Office Supplies,Office Supplies Item 12,538.85,366.42,147.59,7.7,3.5,4.0,31,Consumer
ORD00747,2025-08-16,North,Kaduna,Office Supplies,Office Supplies Item 12,494.54,336.29,141.84,5.5,3.5,3.8,63,Consumer
ORD00748,2025-05-22,West,Ibadan,Electronics,Electronics Item 3,1075.17,774.13,250.83,7.8,4.5,4.3,30,Small Business
ORD00749,2025-02-25,East,Owerri,Furniture,Furniture Item 7,1403.04,1234.67,45.27,14.6,4.1,4.4,31,Small Business
ORD00750,2025-11-05,South,Port Harcourt,Furniture,Furniture Item 7,1989.64,1750.88,-7.12,20.6,3.4,8.7,64,Consumer
ORD00751,2025-10-28,South,Port Harcourt,Furniture,Furniture Item 1,1754.61,1544.06,10.45,19.0,3.1,7.0,24,Consumer
ORD00752,2025-09-16,South,Port Harcourt,Furniture,Furniture Item 8,1981.24,1743.49,-70.39,25.9,3.5,7.6,34,Consumer
ORD00753,2025-06-27,South,Port Harcourt,Office Supplies,Office Supplies Item 5,347.02,235.97,51.1,28.8,3.7,6.4,54,Consumer
ORD00754,2025-01-26,South,Uyo,Furniture,Furniture Item 9,1348.6,1186.77,-37.33,24.6,3.2,6.9,54,Consumer
ORD00755,2025-04-02,North,Kano,Office Supplies,Office Supplies Item 4,521.34,354.51,125.63,13.2,3.5,5.5,32,Consumer
ORD00756,2025-08-09,North,Kaduna,Office Supplies,Office Supplies Item 10,582.17,395.88,156.34,8.6,4.3,4.0,21,Corporate
ORD00757,2025-04-03,East,Owerri,Office Supplies,Office Supplies Item 5,517.17,351.68,134.92,9.9,4.5,4.4,22,Consumer
ORD00758,2025-08-08,South,Uyo,Electronics,Electronics Item 2,1107.61,797.48,211.82,14.8,2.9,8.3,36,Consumer
ORD00759,2025-04-10,South,Port Harcourt,Office Supplies,Office Supplies Item 13,473.11,321.71,85.1,23.4,2.7,7.6,62,Consumer
ORD00760,2025-06-14,North,Kaduna,Furniture,Furniture Item 7,1456.19,1281.44,73.8,11.6,3.9,6.0,47,Consumer
ORD00761,2025-08-05,South,Port Harcourt,Electronics,Electronics Item 6,815.47,587.14,145.2,17.0,3.9,8.7,29,Corporate
ORD00762,2025-01-29,North,Kaduna,Electronics,Electronics Item 2,489.48,352.42,97.57,13.4,4.2,4.3,51,Corporate
ORD00763,2025-03-30,West,Lagos,Furniture,Furniture Item 3,925.64,814.56,33.62,13.9,4.4,3.8,60,Consumer
ORD00764,2025-12-05,South,Port Harcourt,Office Supplies,Office Supplies Item 8,535.55,364.17,115.57,17.4,2.3,9.2,54,Small Business
ORD00765,2025-01-01,East,Owerri,Office Supplies,Office Supplies Item 10,299.23,203.48,78.86,9.4,4.6,4.0,33,Small Business
ORD00766,2025-07-13,South,Uyo,Electronics,Electronics Item 10,1050.6,756.43,115.78,28.3,3.1,6.7,27,Consumer
ORD00767,2025-11-07,North,Kaduna,Electronics,Electronics Item 13,1751.86,1261.34,422.37,6.5,4.5,4.0,30,Small Business
ORD00768,2025-11-02,East,Owerri,Furniture,Furniture Item 10,1747.56,1537.85,124.84,8.1,5.0,4.6,57,Corporate
ORD00769,2025-05-10,North,Kano,Electronics,Electronics Item 9,873.56,628.97,170.51,14.1,3.8,3.8,27,Corporate
ORD00770,2025-04-12,South,Uyo,Office Supplies,Office Supplies Item 2,202.6,137.77,31.17,27.7,3.4,6.6,52,Small Business
ORD00771,2025-02-02,North,Kano,Office Supplies,Office Supplies Item 12,213.6,145.25,52.29,12.5,4.0,3.9,61,Corporate
ORD00772,2025-05-01,East,Owerri,Furniture,Furniture Item 8,1105.18,972.56,80.63,7.8,3.9,4.7,37,Consumer
ORD00773,2025-03-12,South,Uyo,Electronics,Electronics Item 4,994.57,716.09,158.05,20.2,2.9,6.6,53,Consumer
ORD00774,2025-03-08,West,Lagos,Furniture,Furniture Item 11,1450.13,1276.12,113.42,7.0,4.0,3.2,27,Consumer
ORD00775,2025-04-12,South,Port Harcourt,Furniture,Furniture Item 5,1338.74,1178.09,-4.76,20.6,3.8,6.6,63,Consumer
ORD00776,2025-02-16,South,Port Harcourt,Furniture,Furniture Item 14,920.09,809.68,23.61,15.7,3.9,5.1,61,Consumer
ORD00777,2025-08-10,West,Ibadan,Electronics,Electronics Item 3,725.34,522.24,180.63,5.2,4.2,1.4,49,Consumer
ORD00778,2025-01-16,North,Kano,Furniture,Furniture Item 10,1351.01,1188.89,92.7,8.6,4.2,1.0,46,Corporate
ORD00779,2025-08-20,South,Port Harcourt,Office Supplies,Office Supplies Item 1,571.9,388.89,108.11,21.8,3.1,9.1,50,Corporate
ORD00780,2025-01-07,East,Enugu,Electronics,Electronics Item 11,607.25,437.22,128.96,11.3,4.4,3.1,49,Consumer
ORD00781,2025-07-17,West,Lagos,Electronics,Electronics Item 14,1421.53,1023.5,311.75,10.1,5.0,3.2,58,Consumer
ORD00782,2025-12-22,South,Port Harcourt,Electronics,Electronics Item 1,1218.86,877.58,245.36,13.1,3.5,8.3,39,Consumer
ORD00783,2025-05-25,East,Owerri,Furniture,Furniture Item 14,1266.66,1114.66,79.48,9.5,4.5,4.3,63,Corporate
ORD00784,2025-03-26,South,Port Harcourt,Furniture,Furniture Item 10,1310.98,1153.66,-25.9,23.3,3.1,5.2,28,Consumer
ORD00785,2025-08-22,West,Lagos,Electronics,Electronics Item 10,773.47,556.9,191.78,5.3,4.6,6.5,55,Consumer
ORD00786,2025-08-05,South,Uyo,Electronics,Electronics Item 8,958.9,690.41,178.16,15.7,3.5,7.2,31,Small Business
ORD00787,2025-01-21,West,Lagos,Electronics,Electronics Item 6,1014.15,730.19,200.49,13.7,3.9,1.4,43,Consumer
ORD00788,2025-11-07,West,Ibadan,Office Supplies,Office Supplies Item 13,553.42,376.33,159.84,5.2,4.3,3.7,49,Corporate
ORD00789,2025-01-13,East,Owerri,Office Supplies,Office Supplies Item 14,444.7,302.39,115.56,10.0,4.6,5.2,60,Consumer
ORD00790,2025-12-22,East,Owerri,Office Supplies,Office Supplies Item 13,561.54,381.85,142.31,11.1,4.3,3.2,25,Consumer
ORD00791,2025-02-03,East,Owerri,Furniture,Furniture Item 13,1710.24,1505.01,73.73,12.8,3.5,3.5,40,Consumer
ORD00792,2025-09-20,West,Lagos,Electronics,Electronics Item 7,1241.17,893.64,262.27,11.4,4.6,4.4,32,Consumer
ORD00793,2025-07-20,East,Enugu,Furniture,Furniture Item 1,1996.41,1756.84,91.48,12.4,3.9,6.1,21,Consumer
ORD00794,2025-11-17,South,Port Harcourt,Furniture,Furniture Item 9,1860.99,1637.67,13.06,18.8,3.5,8.0,33,Consumer
ORD00795,2025-10-14,North,Kano,Office Supplies,Office Supplies Item 13,558.03,379.46,144.67,10.1,5.0,5.1,21,Consumer
ORD00796,2025-09-29,North,Kaduna,Electronics,Electronics Item 13,977.57,703.85,187.05,14.8,4.5,4.1,32,Corporate
ORD00797,2025-01-17,South,Port Harcourt,Furniture,Furniture Item 14,2348.78,2066.92,48.81,16.5,2.8,6.2,52,Corporate
ORD00798,2025-02-20,West,Ibadan,Furniture,Furniture Item 4,1397.41,1229.72,100.15,8.1,4.3,1.2,55,Consumer
ORD00799,2025-04-22,South,Uyo,Electronics,Electronics Item 1,1063.89,766.0,199.44,15.4,3.6,6.2,49,Consumer
ORD00800,2025-05-29,West,Ibadan,Furniture,Furniture Item 12,911.79,802.37,45.75,11.6,3.5,7.7,53,Small Business
ORD00801,2025-09-21,West,Lagos,Electronics,Electronics Item 3,905.02,651.61,175.12,14.4,3.8,2.4,56,Small Business
ORD00802,2025-07-11,East,Owerri,Furniture,Furniture Item 11,2018.72,1776.47,125.44,9.6,3.5,4.0,26,Small Business
ORD00803,2025-07-28,East,Enugu,Electronics,Electronics Item 1,1282.64,923.5,265.37,12.2,4.0,4.6,30,Consumer
ORD00804,2025-04-06,West,Lagos,Office Supplies,Office Supplies Item 5,439.12,298.6,118.67,8.3,3.8,3.7,49,Consumer
ORD00805,2025-06-01,South,Uyo,Electronics,Electronics Item 7,1254.45,903.2,233.01,15.7,4.1,7.9,59,Consumer
ORD00806,2025-01-02,West,Lagos,Office Supplies,Office Supplies Item 13,411.26,279.66,113.77,7.2,4.2,4.2,29,Consumer
ORD00807,2025-04-22,South,Uyo,Furniture,Furniture Item 6,2120.63,1866.16,25.3,18.0,2.2,7.3,30,Corporate
ORD00808,2025-12-12,East,Owerri,Electronics,Electronics Item 10,763.54,549.75,166.37,10.4,4.7,5.3,63,Consumer
ORD00809,2025-06-20,East,Owerri,Office Supplies,Office Supplies Item 5,514.59,349.92,132.75,10.3,4.0,3.8,41,Corporate
ORD00810,2025-04-05,South,Port Harcourt,Furniture,Furniture Item 11,1555.53,1368.87,-8.18,20.9,3.4,6.1,59,Consumer
ORD00811,2025-08-05,East,Enugu,Furniture,Furniture Item 8,1301.04,1144.92,78.33,10.0,4.3,3.2,18,Consumer
ORD00812,2025-05-15,South,Uyo,Electronics,Electronics Item 3,611.51,440.29,121.69,13.5,2.8,7.6,18,Consumer
ORD00813,2025-12-27,North,Kaduna,Office Supplies,Office Supplies Item 4,554.9,377.33,153.37,7.3,4.2,4.0,27,Corporate
ORD00814,2025-05-06,North,Kano,Office Supplies,Office Supplies Item 7,574.92,390.95,133.62,14.6,4.9,4.9,53,Consumer
ORD00815,2025-04-22,South,Port Harcourt,Electronics,Electronics Item 8,1427.32,1027.67,196.26,23.7,3.2,6.1,52,Small Business
ORD00816,2025-06-17,West,Ibadan,Electronics,Electronics Item 6,887.26,638.83,190.44,10.9,4.3,1.9,60,Small Business
ORD00817,2025-09-25,South,Uyo,Furniture,Furniture Item 11,1675.05,1474.04,-5.08,20.5,4.3,9.2,49,Consumer
ORD00818,2025-10-04,South,Uyo,Office Supplies,Office Supplies Item 5,474.98,322.99,83.52,24.0,3.2,8.5,31,Consumer
ORD00819,2025-08-20,South,Port Harcourt,Electronics,Electronics Item 11,1320.44,950.71,245.38,15.7,3.4,5.5,20,Consumer
ORD00820,2025-04-30,West,Ibadan,Office Supplies,Office Supplies Item 2,376.34,255.91,96.35,10.7,4.3,3.9,43,Corporate
ORD00821,2025-01-16,South,Port Harcourt,Office Supplies,Office Supplies Item 10,403.7,274.51,74.09,22.7,2.9,8.6,58,Corporate
ORD00822,2025-01-04,West,Ibadan,Furniture,Furniture Item 1,1742.4,1533.31,73.68,13.0,4.4,4.0,38,Consumer
ORD00823,2025-03-10,West,Ibadan,Furniture,Furniture Item 6,1247.99,1098.23,86.81,8.4,4.2,5.0,34,Consumer
ORD00824,2025-03-09,South,Uyo,Office Supplies,Office Supplies Item 13,582.99,396.43,100.54,24.6,3.8,8.2,44,Consumer
ORD00825,2025-04-01,West,Ibadan,Office Supplies,Office Supplies Item 6,357.05,242.79,82.61,14.8,4.1,3.9,57,Consumer
ORD00826,2025-10-30,East,Enugu,Furniture,Furniture Item 12,1903.52,1675.1,155.58,6.4,3.9,5.7,23,Consumer
ORD00827,2025-04-20,South,Uyo,Furniture,Furniture Item 11,1688.49,1485.87,-5.75,20.6,3.1,8.7,43,Consumer
ORD00828,2025-02-24,North,Kano,Office Supplies,Office Supplies Item 10,451.7,307.16,117.09,10.1,4.3,2.5,59,Consumer
ORD00829,2025-07-30,South,Port Harcourt,Electronics,Electronics Item 8,1071.91,771.78,149.84,23.4,3.6,6.1,30,Corporate
ORD00830,2025-10-09,South,Port Harcourt,Furniture,Furniture Item 8,2255.93,1985.22,-23.59,21.7,3.3,5.4,33,Consumer
ORD00831,2025-05-18,South,Port Harcourt,Office Supplies,Office Supplies Item 11,370.92,252.23,96.05,10.2,2.6,7.8,20,Consumer
ORD00832,2025-03-22,South,Port Harcourt,Furniture,Furniture Item 1,423.08,372.31,5.91,17.7,2.4,6.5,59,Consumer
ORD00833,2025-02-17,North,Kaduna,Office Supplies,Office Supplies Item 1,431.36,293.32,124.88,5.1,4.4,3.8,30,Small Business
ORD00834,2025-11-12,South,Uyo,Furniture,Furniture Item 13,1370.65,1206.17,54.87,13.3,2.9,7.7,39,Corporate
ORD00835,2025-10-31,North,Kano,Office Supplies,Office Supplies Item 4,446.32,303.5,116.69,9.8,3.8,2.4,53,Small Business
ORD00836,2025-08-02,North,Kaduna,Furniture,Furniture Item 11,2107.55,1854.64,180.51,5.7,4.4,5.2,34,Small Business
ORD00837,2025-08-22,East,Owerri,Office Supplies,Office Supplies Item 6,620.55,421.98,144.42,14.5,3.3,3.9,54,Corporate
ORD00838,2025-08-18,East,Enugu,Office Supplies,Office Supplies Item 3,503.54,342.41,119.43,13.8,4.1,3.3,41,Consumer
ORD00839,2025-11-25,West,Lagos,Electronics,Electronics Item 13,1200.8,864.58,254.26,11.4,4.6,1.0,23,Corporate
ORD00840,2025-09-11,South,Port Harcourt,Electronics,Electronics Item 1,887.08,638.69,166.48,15.4,2.8,7.9,54,Small Business
ORD00841,2025-01-07,North,Kaduna,Electronics,Electronics Item 1,935.96,673.89,204.1,10.3,4.3,2.5,28,Consumer
ORD00842,2025-01-29,East,Enugu,Electronics,Electronics Item 11,795.43,572.71,186.73,7.5,4.2,4.6,43,Consumer
ORD00843,2025-07-23,West,Ibadan,Office Supplies,Office Supplies Item 9,453.4,308.31,108.51,13.4,3.6,4.7,31,Corporate
ORD00844,2025-10-31,East,Enugu,Electronics,Electronics Item 12,681.87,490.95,158.59,7.9,4.4,3.4,22,Consumer
ORD00845,2025-03-27,South,Uyo,Office Supplies,Office Supplies Item 4,503.49,342.37,86.44,24.7,3.1,9.7,25,Consumer
ORD00846,2025-09-25,South,Uyo,Office Supplies,Office Supplies Item 7,397.92,270.59,92.72,14.5,3.3,6.9,19,Consumer
ORD00847,2025-06-21,South,Uyo,Office Supplies,Office Supplies Item 10,411.89,280.09,79.67,21.1,2.8,5.2,41,Consumer
ORD00848,2025-03-09,South,Uyo,Office Supplies,Office Supplies Item 5,324.69,220.79,71.35,16.7,3.2,7.6,27,Consumer
ORD00849,2025-05-21,West,Ibadan,Office Supplies,Office Supplies Item 10,566.92,385.51,136.72,13.1,3.6,4.8,25,Corporate
ORD00850,2025-12-10,South,Port Harcourt,Electronics,Electronics Item 5,1189.79,856.65,130.19,28.4,3.5,8.6,47,Consumer
ORD00851,2025-06-25,West,Lagos,Furniture,Furniture Item 3,1943.05,1709.88,73.19,13.7,4.1,2.0,54,Corporate
ORD00852,2025-03-07,East,Enugu,Electronics,Electronics Item 8,839.45,604.41,169.53,13.0,4.5,4.2,52,Consumer
ORD00853,2025-01-17,East,Owerri,Electronics,Electronics Item 5,1238.64,891.82,251.51,12.8,5.0,2.7,54,Consumer
ORD00854,2025-03-17,South,Uyo,Office Supplies,Office Supplies Item 3,507.48,345.09,92.51,23.0,2.9,7.0,58,Corporate
ORD00855,2025-07-25,North,Kano,Electronics,Electronics Item 10,1279.2,921.02,284.85,9.6,3.9,4.8,39,Consumer
ORD00856,2025-05-10,West,Ibadan,Furniture,Furniture Item 4,2108.55,1855.53,129.49,9.8,3.8,5.4,31,Corporate
ORD00857,2025-01-13,West,Ibadan,Electronics,Electronics Item 13,703.21,506.31,140.55,13.4,4.2,2.2,64,Corporate
ORD00858,2025-08-01,North,Kaduna,Electronics,Electronics Item 1,1197.63,862.29,245.98,12.4,4.3,5.6,24,Consumer
ORD00859,2025-02-21,East,Enugu,Electronics,Electronics Item 6,465.57,335.21,100.89,10.5,4.3,3.2,57,Consumer
ORD00860,2025-06-27,South,Port Harcourt,Office Supplies,Office Supplies Item 8,431.0,293.08,93.89,17.0,3.0,7.1,63,Consumer
ORD00861,2025-09-09,West,Lagos,Furniture,Furniture Item 5,1692.44,1489.35,125.08,7.7,4.0,2.7,23,Consumer
ORD00862,2025-03-21,East,Enugu,Furniture,Furniture Item 12,1791.11,1576.17,118.71,9.0,4.8,3.5,61,Consumer
ORD00863,2025-09-02,South,Uyo,Electronics,Electronics Item 6,1376.1,990.79,156.4,27.7,2.5,10.0,29,Consumer
ORD00864,2025-11-14,West,Ibadan,Furniture,Furniture Item 11,2256.24,1985.49,75.91,14.4,4.5,5.5,28,Corporate
ORD00865,2025-05-14,East,Enugu,Electronics,Electronics Item 2,847.34,610.08,202.9,6.8,4.7,5.4,57,Consumer
ORD00866,2025-05-04,South,Port Harcourt,Electronics,Electronics Item 5,926.0,666.72,151.09,19.5,3.0,5.5,44,Consumer
ORD00867,2025-09-14,North,Kaduna,Office Supplies,Office Supplies Item 12,446.7,303.75,116.46,9.9,4.5,4.1,22,Consumer
ORD00868,2025-06-13,South,Port Harcourt,Electronics,Electronics Item 4,1125.04,810.03,193.06,18.1,3.2,9.9,60,Consumer
ORD00869,2025-05-22,North,Kano,Office Supplies,Office Supplies Item 4,453.41,308.32,115.27,11.0,3.3,4.2,32,Corporate
ORD00870,2025-11-26,West,Ibadan,Electronics,Electronics Item 12,1028.12,740.25,226.56,9.9,4.8,3.9,33,Consumer
ORD00871,2025-02-25,South,Uyo,Electronics,Electronics Item 7,1111.71,800.43,133.18,26.7,2.6,6.1,45,Corporate
ORD00872,2025-12-08,South,Uyo,Furniture,Furniture Item 5,1983.84,1745.78,-41.0,23.4,3.1,7.1,50,Consumer
ORD00873,2025-09-19,West,Ibadan,Office Supplies,Office Supplies Item 10,358.93,244.07,103.35,5.3,4.6,5.4,35,Corporate
ORD00874,2025-10-15,North,Kano,Electronics,Electronics Item 2,971.18,699.25,239.4,5.6,3.9,5.7,47,Consumer
ORD00875,2025-02-03,South,Uyo,Office Supplies,Office Supplies Item 2,427.52,290.71,67.67,27.0,3.3,7.7,44,Corporate
ORD00876,2025-03-21,West,Lagos,Office Supplies,Office Supplies Item 3,334.36,227.37,83.33,11.8,4.1,3.9,29,Consumer
ORD00877,2025-07-04,South,Port Harcourt,Office Supplies,Office Supplies Item 13,372.01,252.97,73.04,20.6,2.4,11.2,44,Consumer
ORD00878,2025-06-05,East,Enugu,Office Supplies,Office Supplies Item 14,410.02,278.81,96.92,13.9,4.1,3.2,42,Corporate
ORD00879,2025-02-08,West,Ibadan,Office Supplies,Office Supplies Item 12,285.61,194.22,78.48,7.5,3.7,5.2,19,Consumer
ORD00880,2025-04-04,East,Enugu,Furniture,Furniture Item 10,1215.91,1070.0,51.28,13.0,4.0,1.8,40,Corporate
ORD00881,2025-11-04,West,Ibadan,Furniture,Furniture Item 7,2822.82,2484.09,170.76,9.9,4.9,2.9,19,Corporate
ORD00882,2025-11-21,South,Uyo,Office Supplies,Office Supplies Item 7,571.91,388.9,113.78,20.2,2.8,5.9,36,Consumer
ORD00883,2025-12-06,East,Owerri,Office Supplies,Office Supplies Item 14,548.66,373.09,148.42,8.2,4.1,5.3,34,Consumer
ORD00884,2025-01-29,West,Lagos,Office Supplies,Office Supplies Item 8,532.13,361.85,125.66,14.0,4.4,3.8,56,Consumer
ORD00885,2025-02-05,North,Kano,Furniture,Furniture Item 9,1831.42,1611.65,161.3,5.3,4.7,3.9,28,Corporate
ORD00886,2025-10-29,South,Port Harcourt,Furniture,Furniture Item 7,2018.35,1776.15,2.78,19.8,2.9,8.4,25,Consumer
ORD00887,2025-10-17,North,Kano,Office Supplies,Office Supplies Item 11,538.07,365.89,134.34,11.7,3.7,4.9,22,Consumer
ORD00888,2025-10-13,West,Ibadan,Office Supplies,Office Supplies Item 8,636.92,433.11,179.33,6.4,3.6,4.4,60,Corporate
ORD00889,2025-07-19,South,Port Harcourt,Office Supplies,Office Supplies Item 1,562.98,382.83,114.8,19.3,2.0,8.2,22,Consumer
ORD00890,2025-09-09,North,Kano,Electronics,Electronics Item 13,850.8,612.58,205.14,6.5,4.6,5.6,37,Consumer
ORD00891,2025-10-30,West,Lagos,Office Supplies,Office Supplies Item 11,366.45,249.18,84.66,14.8,3.9,5.2,24,Consumer
ORD00892,2025-08-13,West,Ibadan,Furniture,Furniture Item 14,1465.21,1289.39,74.22,11.6,4.2,3.4,23,Corporate
ORD00893,2025-10-01,North,Kano,Electronics,Electronics Item 1,1017.19,732.38,231.59,8.7,4.3,3.4,27,Consumer
ORD00894,2025-02-18,South,Uyo,Office Supplies,Office Supplies Item 9,443.24,301.4,72.72,26.0,3.0,8.2,52,Consumer
ORD00895,2025-10-16,South,Port Harcourt,Electronics,Electronics Item 11,1126.61,811.16,229.88,12.7,3.0,8.5,19,Consumer
ORD00896,2025-10-22,East,Enugu,Electronics,Electronics Item 6,953.83,686.75,191.46,13.2,4.2,5.5,58,Corporate
ORD00897,2025-03-12,North,Kano,Furniture,Furniture Item 8,1288.61,1133.97,114.86,5.1,4.3,3.9,48,Consumer
ORD00898,2025-11-29,South,Port Harcourt,Office Supplies,Office Supplies Item 5,436.49,296.81,101.93,14.4,3.5,7.6,55,Consumer
ORD00899,2025-08-04,West,Lagos,Electronics,Electronics Item 2,870.45,626.72,210.76,6.3,4.7,1.6,29,Consumer
ORD00900,2025-10-05,West,Lagos,Office Supplies,Office Supplies Item 9,488.57,332.22,129.82,9.0,4.1,5.3,19,Consumer
ORD00901,2025-07-17,South,Port Harcourt,Electronics,Electronics Item 8,968.64,697.42,134.4,23.5,3.1,9.0,56,Consumer
ORD00902,2025-11-03,North,Kano,Electronics,Electronics Item 4,1616.71,1164.03,390.96,6.4,4.6,2.3,25,Consumer
ORD00903,2025-12-07,West,Lagos,Office Supplies,Office Supplies Item 3,414.41,281.8,102.36,12.2,3.7,4.9,59,Consumer
ORD00904,2025-09-01,North,Kaduna,Furniture,Furniture Item 1,1894.66,1667.3,87.72,12.3,2.8,5.0,55,Corporate
ORD00905,2025-09-20,East,Enugu,Office Supplies,Office Supplies Item 10,498.2,338.78,139.51,6.7,3.8,6.3,20,Consumer
ORD00906,2025-06-22,West,Lagos,Furniture,Furniture Item 12,1969.63,1733.27,93.74,12.1,4.4,3.3,37,Consumer
ORD00907,2025-10-20,East,Enugu,Furniture,Furniture Item 11,1903.67,1675.23,83.03,12.7,4.6,5.6,24,Consumer
ORD00908,2025-10-27,South,Port Harcourt,Electronics,Electronics Item 6,1032.34,743.29,157.3,21.3,3.0,6.8,63,Small Business
ORD00909,2025-08-23,South,Port Harcourt,Office Supplies,Office Supplies Item 12,527.55,358.74,109.78,18.7,2.2,7.1,44,Consumer
ORD00910,2025-05-13,South,Uyo,Furniture,Furniture Item 1,1330.36,1170.71,-36.23,24.5,2.5,6.1,43,Corporate
ORD00911,2025-03-18,West,Ibadan,Furniture,Furniture Item 13,1567.92,1379.77,127.59,6.4,4.1,3.0,29,Consumer
ORD00912,2025-02-22,West,Ibadan,Furniture,Furniture Item 11,1445.69,1272.21,116.72,6.5,3.8,5.0,41,Consumer
ORD00913,2025-10-13,West,Ibadan,Office Supplies,Office Supplies Item 8,339.59,230.92,79.89,14.1,4.0,3.2,60,Consumer
ORD00914,2025-04-18,North,Kaduna,Electronics,Electronics Item 9,704.62,507.32,152.78,10.5,3.6,3.4,32,Consumer
ORD00915,2025-05-26,East,Owerri,Furniture,Furniture Item 14,1479.77,1302.19,120.13,6.5,3.9,3.9,55,Corporate
ORD00916,2025-10-24,North,Kano,Office Supplies,Office Supplies Item 8,602.21,409.5,139.41,14.8,4.4,3.6,31,Consumer
ORD00917,2025-03-09,North,Kano,Electronics,Electronics Item 6,896.36,645.38,220.2,5.7,4.0,5.5,55,Corporate
ORD00918,2025-04-30,North,Kaduna,Office Supplies,Office Supplies Item 14,562.39,382.42,163.02,5.0,4.0,5.4,53,Corporate
ORD00919,2025-05-04,North,Kaduna,Office Supplies,Office Supplies Item 13,123.85,84.22,28.5,15.0,3.7,4.4,21,Corporate
ORD00920,2025-09-15,West,Ibadan,Office Supplies,Office Supplies Item 5,493.32,335.45,130.2,9.3,4.3,3.7,61,Small Business
ORD00921,2025-01-05,South,Port Harcourt,Furniture,Furniture Item 12,1176.52,1035.34,-17.71,22.5,3.5,7.6,51,Consumer
ORD00922,2025-07-29,South,Uyo,Electronics,Electronics Item 4,1558.8,1122.34,245.5,20.4,3.4,6.9,53,Consumer
